Row ID,Detector ID,KITS ID,Read Date,Intersection Name,Lane,Volume,Occupancy,Speed,Month,Day,Year,Hour,Minute,Day of Week,Time Bin,Direction
add0ef047f06a8d648e561c6235fb0a7,87,23,9/7/2021 15:00,BURNETPALM WAY,SB_out,35,2,37,9,7,2021,15,0,2,15:00,SB
09c78cf54d273213b390099ab2540841,88,23,9/7/2021 15:00,BURNETPALM WAY,SB_in,61,2,45,9,7,2021,15,0,2,15:00,SB
f42ffa884b3ce302cbafaffd281e8460,89,23,9/7/2021 15:00,BURNETPALM WAY,SB_Lturn,11,1,8,9,7,2021,15,0,2,15:00,SB
7b5ca20a3464186b468110967adf941b,90,23,9/7/2021 15:00,BURNETPALM WAY,NB_out,109,5,43,9,7,2021,15,0,2,15:00,NB
0bd3fdc940d82a2d85065226e89a5ee3,91,23,9/7/2021 15:00,BURNETPALM WAY,NB_in,75,3,42,9,7,2021,15,0,2,15:00,NB
7518469118e71bee508cd255fbb150af,92,24,9/7/2021 15:00,LOOP 360LAKEWOOD,NB_out,214,10,46,9,7,2021,15,0,2,15:00,NB
688124dbdd41de0b075819bc9d024982,93,24,9/7/2021 15:00,LOOP 360LAKEWOOD,NB_in,247,12,47,9,7,2021,15,0,2,15:00,NB
e9c963fcef2e4f301fc2ae223eff8394,94,24,9/7/2021 15:00,LOOP 360LAKEWOOD,SB_Lturn,165,8,49,9,7,2021,15,0,2,15:00,SB
597f84b1235fdf0ea4b73831e4b5cafe,95,24,9/7/2021 15:00,LOOP 360LAKEWOOD,SB_in,17,5,8,9,7,2021,15,0,2,15:00,SB
e4b1eb88ba5fff8b9bffb73bba173d72,96,24,9/7/2021 15:00,LOOP 360LAKEWOOD,SB_out,174,9,45,9,7,2021,15,0,2,15:00,SB
be574f4df54d54d449003389ae6def10,97,24,9/7/2021 15:00,LOOP 360LAKEWOOD,SB_Rturn,15,0,46,9,7,2021,15,0,2,15:00,SB
47a9564a658585164412f361208c8e63,1,1,9/7/2021 14:45,LAMARMANCHACA,NB_out,109,7,30,9,7,2021,14,45,2,14:45,NB
ad85dcd10b0a00235ce1748458710b78,2,1,9/7/2021 14:45,LAMARMANCHACA,NB_in,123,6,32,9,7,2021,14,45,2,14:45,NB
c95a43528403c76edc3ce01486b1afbf,3,1,9/7/2021 14:45,LAMARMANCHACA,SB_in,46,2,24,9,7,2021,14,45,2,14:45,SB
51bfa019e3e7dfde8ba8efad0e796bc3,4,1,9/7/2021 14:45,LAMARMANCHACA,SB_out,0,0,149,9,7,2021,14,45,2,14:45,SB
33ec2fe5fb423b637a9dcfaa0b6c7b57,30,10,9/7/2021 14:45,LamarBroken Spoke,Lane1,116,6,37,9,7,2021,14,45,2,14:45,Lane1
abfb2954246d595a62b68fce6af97a38,31,10,9/7/2021 14:45,LamarBroken Spoke,Lane2,143,8,37,9,7,2021,14,45,2,14:45,Lane2
3b88a2265b19b585b9cfe4e0f92ad870,32,10,9/7/2021 14:45,LamarBroken Spoke,Lane3,138,7,39,9,7,2021,14,45,2,14:45,Lane3
3dfbba77609ef8e4d04f967509ed05d8,33,10,9/7/2021 14:45,LamarBroken Spoke,Lane4,111,8,34,9,7,2021,14,45,2,14:45,Lane4
ed5cce8157a0b030ec96215ec2162469,44,15,9/7/2021 14:45,Cesar ChavezBR Reynolds,EB_out,173,7,42,9,7,2021,14,45,2,14:45,EB
029569b7390b0f9a0bdd8258fc6a4a43,45,15,9/7/2021 14:45,Cesar ChavezBR Reynolds,EB_in,165,7,43,9,7,2021,14,45,2,14:45,EB
c63188a46bb8f647c4311891eb62599e,46,15,9/7/2021 14:45,Cesar ChavezBR Reynolds,WB_in,158,6,43,9,7,2021,14,45,2,14:45,WB
2ecea0677bbc686789b8551500c25dae,47,15,9/7/2021 14:45,Cesar ChavezBR Reynolds,WB_out,162,7,44,9,7,2021,14,45,2,14:45,WB
6f8a2469c5aceb513926b637bd5c5364,87,23,9/7/2021 14:45,BURNETPALM WAY,SB_out,33,2,35,9,7,2021,14,45,2,14:45,SB
9480f937e51a7c66a3c72f8381f67f6d,88,23,9/7/2021 14:45,BURNETPALM WAY,SB_in,56,2,41,9,7,2021,14,45,2,14:45,SB
7f46c24c519ba1db3e934bcee597dd0a,89,23,9/7/2021 14:45,BURNETPALM WAY,SB_Lturn,10,1,8,9,7,2021,14,45,2,14:45,SB
57a638f22f2fb1bb16e5466f4892f2e6,90,23,9/7/2021 14:45,BURNETPALM WAY,NB_out,103,4,45,9,7,2021,14,45,2,14:45,NB
a9f67828997b18b307e39966bd39d205,91,23,9/7/2021 14:45,BURNETPALM WAY,NB_in,71,2,45,9,7,2021,14,45,2,14:45,NB
e2e375a59ed6d536bd4a39ac0e754e8b,10,3,9/7/2021 14:45,LAMARSHOALCREEK,SB_out,68,3,34,9,7,2021,14,45,2,14:45,SB
feca860de29c27251370553714755c59,11,3,9/7/2021 14:45,LAMARSHOALCREEK,SB_in,119,6,31,9,7,2021,14,45,2,14:45,SB
b3f934be5dd158e36a96bfaa94044cff,12,3,9/7/2021 14:45,LAMARSHOALCREEK,NB_in,103,5,30,9,7,2021,14,45,2,14:45,NB
4ff676552b0e192d53302bd4085b7e4d,13,3,9/7/2021 14:45,LAMARSHOALCREEK,NB_out,80,4,26,9,7,2021,14,45,2,14:45,NB
1afe34f9687e509e099690294db6d8f3,78,20,9/7/2021 14:45,CESAR CHAVEZIH 35 WSR,WB_out,109,8,25,9,7,2021,14,45,2,14:45,WB
767df829ddbd3a2db879add80bd0870a,79,20,9/7/2021 14:45,CESAR CHAVEZIH 35 WSR,WB_in,66,6,26,9,7,2021,14,45,2,14:45,WB
a38993a24d185aabace69679ec277bd5,80,20,9/7/2021 14:45,CESAR CHAVEZIH 35 WSR,EB_in,120,21,19,9,7,2021,14,45,2,14:45,EB
b5ac363b86748ece88aa4b6aa106cad8,81,20,9/7/2021 14:45,CESAR CHAVEZIH 35 WSR,EB_mid,107,13,19,9,7,2021,14,45,2,14:45,EB
b0f531893bd2d0ff8a42e0e8eea54279,82,20,9/7/2021 14:45,CESAR CHAVEZIH 35 WSR,EB_out,16,2,11,9,7,2021,14,45,2,14:45,EB
d85642be3644e5b1e6f016379f83d947,83,22,9/7/2021 14:45,LAMARCOLLIER,SB_out,65,3,36,9,7,2021,14,45,2,14:45,SB
574cbf60e6d3d10619862389a9e41fe2,84,22,9/7/2021 14:45,LAMARCOLLIER,SB_in,200,10,36,9,7,2021,14,45,2,14:45,SB
e74fcb64e95e1299272f1d5c4384ef58,85,22,9/7/2021 14:45,LAMARCOLLIER,NB_in,157,8,36,9,7,2021,14,45,2,14:45,NB
5ae1861e2e4044f4c637ed6fa7a965cb,86,22,9/7/2021 14:45,LAMARCOLLIER,NB_out,111,6,33,9,7,2021,14,45,2,14:45,NB
b9ad51c12c16821740553cfd4cc63b08,92,24,9/7/2021 14:45,LOOP 360LAKEWOOD,NB_out,210,10,42,9,7,2021,14,45,2,14:45,NB
f31294bd991bb1641dc1fee1512fa7b3,93,24,9/7/2021 14:45,LOOP 360LAKEWOOD,NB_in,220,11,45,9,7,2021,14,45,2,14:45,NB
22bbaba73405ffa4dbf401c66cd3eb95,94,24,9/7/2021 14:45,LOOP 360LAKEWOOD,SB_Lturn,144,7,51,9,7,2021,14,45,2,14:45,SB
121e6cb82371d3d1846c1ef377f99aff,95,24,9/7/2021 14:45,LOOP 360LAKEWOOD,SB_in,13,1,17,9,7,2021,14,45,2,14:45,SB
a819773046f5e55839dae73b18402ec3,96,24,9/7/2021 14:45,LOOP 360LAKEWOOD,SB_out,149,7,46,9,7,2021,14,45,2,14:45,SB
91b0d9c7f377e43a887d1d54627f6bf7,97,24,9/7/2021 14:45,LOOP 360LAKEWOOD,SB_Rturn,8,0,45,9,7,2021,14,45,2,14:45,SB
e8a2ef915440c4842630441a0bbae2d6,1,1,9/7/2021 14:30,LAMARMANCHACA,NB_out,101,6,29,9,7,2021,14,30,2,14:30,NB
ff0dc450f90cd343a2f76f9bdd68362e,2,1,9/7/2021 14:30,LAMARMANCHACA,NB_in,96,4,31,9,7,2021,14,30,2,14:30,NB
3f98e52563c08f0a4ba349c4250888e7,3,1,9/7/2021 14:30,LAMARMANCHACA,SB_in,16,0,21,9,7,2021,14,30,2,14:30,SB
71aeaa5c60185dcb1b4f50fe98c1fe5b,4,1,9/7/2021 14:30,LAMARMANCHACA,SB_out,0,0,149,9,7,2021,14,30,2,14:30,SB
3391443445ceca896ada0ef182874003,30,10,9/7/2021 14:30,LamarBroken Spoke,Lane1,101,5,36,9,7,2021,14,30,2,14:30,Lane1
dfa4fec955fa619f7686c93bd419b35f,31,10,9/7/2021 14:30,LamarBroken Spoke,Lane2,150,8,37,9,7,2021,14,30,2,14:30,Lane2
1c6da394a218bfceaefabeaa15da3186,32,10,9/7/2021 14:30,LamarBroken Spoke,Lane3,121,6,38,9,7,2021,14,30,2,14:30,Lane3
d3eb7a4463875858e9284785347b2181,33,10,9/7/2021 14:30,LamarBroken Spoke,Lane4,114,7,34,9,7,2021,14,30,2,14:30,Lane4
4bc3cf71c4509d4ced833915b41fbadb,44,15,9/7/2021 14:30,Cesar ChavezBR Reynolds,EB_out,143,6,42,9,7,2021,14,30,2,14:30,EB
f76d7773cafe280d902f1f58dadce74b,45,15,9/7/2021 14:30,Cesar ChavezBR Reynolds,EB_in,129,5,45,9,7,2021,14,30,2,14:30,EB
5157c68ac239437ce828453979befe46,46,15,9/7/2021 14:30,Cesar ChavezBR Reynolds,WB_in,127,5,44,9,7,2021,14,30,2,14:30,WB
56af5bf71c45090807feca16bcb7dbfe,47,15,9/7/2021 14:30,Cesar ChavezBR Reynolds,WB_out,150,6,44,9,7,2021,14,30,2,14:30,WB
02d2fd78d77cb05998163b37424e29f5,92,24,9/7/2021 14:30,LOOP 360LAKEWOOD,NB_out,192,9,45,9,7,2021,14,30,2,14:30,NB
d5336af376f23568572d93ee445d40ad,93,24,9/7/2021 14:30,LOOP 360LAKEWOOD,NB_in,189,9,47,9,7,2021,14,30,2,14:30,NB
a38df3f9172b7351e7d2d2e88e8e70d4,94,24,9/7/2021 14:30,LOOP 360LAKEWOOD,SB_Lturn,166,8,49,9,7,2021,14,30,2,14:30,SB
fd45f728dcca3eae3b053b1a24307d8d,95,24,9/7/2021 14:30,LOOP 360LAKEWOOD,SB_in,18,0,149,9,7,2021,14,30,2,14:30,SB
bdf961bcb903e36479b2f4f00627b9e1,96,24,9/7/2021 14:30,LOOP 360LAKEWOOD,SB_out,155,8,48,9,7,2021,14,30,2,14:30,SB
64e4c7b3fec65fb97580402f86d6a8b2,97,24,9/7/2021 14:30,LOOP 360LAKEWOOD,SB_Rturn,7,0,54,9,7,2021,14,30,2,14:30,SB
ad28a74d8123a05a2d48ea24eb474955,10,3,9/7/2021 14:30,LAMARSHOALCREEK,SB_out,86,4,33,9,7,2021,14,30,2,14:30,SB
750ec2a722d255d2868b9942de35f269,11,3,9/7/2021 14:30,LAMARSHOALCREEK,SB_in,129,7,31,9,7,2021,14,30,2,14:30,SB
48746a459087a7a582a4b65dcdc870c9,12,3,9/7/2021 14:30,LAMARSHOALCREEK,NB_in,110,5,30,9,7,2021,14,30,2,14:30,NB
61155d0add023a316e94d3e91304dcbb,13,3,9/7/2021 14:30,LAMARSHOALCREEK,NB_out,90,5,27,9,7,2021,14,30,2,14:30,NB
c1eb57409c34f9489a283b24eca5c6cc,78,20,9/7/2021 14:30,CESAR CHAVEZIH 35 WSR,WB_out,106,8,26,9,7,2021,14,30,2,14:30,WB
5d0e50501c476759b92c6b2b6f1ecefc,79,20,9/7/2021 14:30,CESAR CHAVEZIH 35 WSR,WB_in,66,5,29,9,7,2021,14,30,2,14:30,WB
a54d7afc3b955782dced6c44b41c8b95,80,20,9/7/2021 14:30,CESAR CHAVEZIH 35 WSR,EB_in,110,13,22,9,7,2021,14,30,2,14:30,EB
8a1942515c889bd302188757a0f41adf,81,20,9/7/2021 14:30,CESAR CHAVEZIH 35 WSR,EB_mid,116,11,23,9,7,2021,14,30,2,14:30,EB
e59ff6757bd628f30cad0cc2a6951cb7,82,20,9/7/2021 14:30,CESAR CHAVEZIH 35 WSR,EB_out,11,1,9,9,7,2021,14,30,2,14:30,EB
b08f9042045d5e8d2938e80241e5fe2b,83,22,9/7/2021 14:30,LAMARCOLLIER,SB_out,64,3,34,9,7,2021,14,30,2,14:30,SB
078cf51b2008e14895836d437456dc36,84,22,9/7/2021 14:30,LAMARCOLLIER,SB_in,203,11,35,9,7,2021,14,30,2,14:30,SB
8f776f8f2ae1acd1181db49e2a3164a1,85,22,9/7/2021 14:30,LAMARCOLLIER,NB_in,150,8,35,9,7,2021,14,30,2,14:30,NB
9f1ec9dca12eac6dd820a2e1cf1c251e,86,22,9/7/2021 14:30,LAMARCOLLIER,NB_out,119,6,32,9,7,2021,14,30,2,14:30,NB
ac1fd4b1c664db9cfc4bc7708ac68ee6,87,23,9/7/2021 14:30,BURNETPALM WAY,SB_out,42,2,40,9,7,2021,14,30,2,14:30,SB
59ff6f82e5b6c986ed8de0828ea1a905,88,23,9/7/2021 14:30,BURNETPALM WAY,SB_in,66,3,43,9,7,2021,14,30,2,14:30,SB
c8a22df254929fb74d9b5f081733784c,89,23,9/7/2021 14:30,BURNETPALM WAY,SB_Lturn,10,1,10,9,7,2021,14,30,2,14:30,SB
0d8c5f3c73e55b3d5eee25eff9552f15,90,23,9/7/2021 14:30,BURNETPALM WAY,NB_out,98,4,45,9,7,2021,14,30,2,14:30,NB
c87175babbb8287918afa660f8797f82,91,23,9/7/2021 14:30,BURNETPALM WAY,NB_in,56,2,46,9,7,2021,14,30,2,14:30,NB
6bc7ab28509d39be9476a70fabc52cc6,1,1,9/7/2021 14:15,LAMARMANCHACA,NB_out,123,7,30,9,7,2021,14,15,2,14:15,NB
0946285861f11419288852ec8c05437a,2,1,9/7/2021 14:15,LAMARMANCHACA,NB_in,128,8,33,9,7,2021,14,15,2,14:15,NB
b9da0799f0d2a163f72b6f23b90505c7,3,1,9/7/2021 14:15,LAMARMANCHACA,SB_in,0,0,149,9,7,2021,14,15,2,14:15,SB
5b86cfb5a98593fec0e19778aa41736c,4,1,9/7/2021 14:15,LAMARMANCHACA,SB_out,0,0,149,9,7,2021,14,15,2,14:15,SB
cb1143f87ae8bc69832554cf0591266f,30,10,9/7/2021 14:15,LamarBroken Spoke,Lane1,120,6,40,9,7,2021,14,15,2,14:15,Lane1
9205b40346d744545e5008d13545fe89,31,10,9/7/2021 14:15,LamarBroken Spoke,Lane2,134,6,40,9,7,2021,14,15,2,14:15,Lane2
b973678397912328452deab6fbc4aa13,32,10,9/7/2021 14:15,LamarBroken Spoke,Lane3,138,7,39,9,7,2021,14,15,2,14:15,Lane3
4b75e153b761c9a202be5e2e0f853d64,33,10,9/7/2021 14:15,LamarBroken Spoke,Lane4,121,7,36,9,7,2021,14,15,2,14:15,Lane4
472779cbda6e3dd8d77f362a736ae7bc,44,15,9/7/2021 14:15,Cesar ChavezBR Reynolds,EB_out,132,6,42,9,7,2021,14,15,2,14:15,EB
22d5fdc8f5331b1d30897dad89161df3,45,15,9/7/2021 14:15,Cesar ChavezBR Reynolds,EB_in,156,6,44,9,7,2021,14,15,2,14:15,EB
cdd0b56042488953a06e6c79a4f30c82,46,15,9/7/2021 14:15,Cesar ChavezBR Reynolds,WB_in,131,5,45,9,7,2021,14,15,2,14:15,WB
23f8ae885e24f058e2776e688e14e777,47,15,9/7/2021 14:15,Cesar ChavezBR Reynolds,WB_out,135,6,44,9,7,2021,14,15,2,14:15,WB
f6c6c668e799dec55af8a6a9e2ede4b0,10,3,9/7/2021 14:15,LAMARSHOALCREEK,SB_out,84,4,35,9,7,2021,14,15,2,14:15,SB
afeff3f22896467b3b2a0cc032e41f61,11,3,9/7/2021 14:15,LAMARSHOALCREEK,SB_in,131,6,31,9,7,2021,14,15,2,14:15,SB
013cd812b2320f9d57798957c8d08481,12,3,9/7/2021 14:15,LAMARSHOALCREEK,NB_in,115,6,30,9,7,2021,14,15,2,14:15,NB
d361fb172a9d5aed3f0e8a05954464bb,13,3,9/7/2021 14:15,LAMARSHOALCREEK,NB_out,70,4,27,9,7,2021,14,15,2,14:15,NB
60f73242e75d264c04f02a5b3fdb29e5,78,20,9/7/2021 14:15,CESAR CHAVEZIH 35 WSR,WB_out,105,7,26,9,7,2021,14,15,2,14:15,WB
905156c92bb1cbf035a0be51eae9607f,79,20,9/7/2021 14:15,CESAR CHAVEZIH 35 WSR,WB_in,51,3,28,9,7,2021,14,15,2,14:15,WB
8436fbf34336128fd9ec839d72ebecc1,80,20,9/7/2021 14:15,CESAR CHAVEZIH 35 WSR,EB_in,107,10,22,9,7,2021,14,15,2,14:15,EB
576056a40f118d1e3c809374b171e9bc,81,20,9/7/2021 14:15,CESAR CHAVEZIH 35 WSR,EB_mid,95,9,23,9,7,2021,14,15,2,14:15,EB
63e52e828579601eddabf8c3168ff80d,82,20,9/7/2021 14:15,CESAR CHAVEZIH 35 WSR,EB_out,4,0,17,9,7,2021,14,15,2,14:15,EB
56f12fae3a18a96eebb7c77724e3013a,83,22,9/7/2021 14:15,LAMARCOLLIER,SB_out,69,3,36,9,7,2021,14,15,2,14:15,SB
8ba75903b2239338159bfc8ea4f9fccb,84,22,9/7/2021 14:15,LAMARCOLLIER,SB_in,217,11,36,9,7,2021,14,15,2,14:15,SB
2cd9e2dbf0959d19c5892a77d80ca014,85,22,9/7/2021 14:15,LAMARCOLLIER,NB_in,133,7,34,9,7,2021,14,15,2,14:15,NB
9f2901577372eaa912538bf5f6b38c0e,86,22,9/7/2021 14:15,LAMARCOLLIER,NB_out,114,6,32,9,7,2021,14,15,2,14:15,NB
c2205206c19322f91e3ef20ee01c1936,87,23,9/7/2021 14:15,BURNETPALM WAY,SB_out,49,3,36,9,7,2021,14,15,2,14:15,SB
b5c5236525e5dfd543093ce44004c9a3,88,23,9/7/2021 14:15,BURNETPALM WAY,SB_in,62,3,40,9,7,2021,14,15,2,14:15,SB
bab15cf7b54a54ea9098c0a89e1d0b29,89,23,9/7/2021 14:15,BURNETPALM WAY,SB_Lturn,10,1,8,9,7,2021,14,15,2,14:15,SB
2339a9a0ca6102b27410ad64468d20b5,90,23,9/7/2021 14:15,BURNETPALM WAY,NB_out,80,3,45,9,7,2021,14,15,2,14:15,NB
f08200e88a0a468dd17b463781c46aba,91,23,9/7/2021 14:15,BURNETPALM WAY,NB_in,59,2,44,9,7,2021,14,15,2,14:15,NB
932ef06fd5b34f484deaa72cf8008cb4,92,24,9/7/2021 14:15,LOOP 360LAKEWOOD,NB_out,200,11,42,9,7,2021,14,15,2,14:15,NB
ce3116d5897287b77c6cd4064a6a070b,93,24,9/7/2021 14:15,LOOP 360LAKEWOOD,NB_in,229,11,46,9,7,2021,14,15,2,14:15,NB
61df9150f6e93550418b743207612572,94,24,9/7/2021 14:15,LOOP 360LAKEWOOD,SB_Lturn,169,8,51,9,7,2021,14,15,2,14:15,SB
9791144e1634b587d5ed0c6932768200,95,24,9/7/2021 14:15,LOOP 360LAKEWOOD,SB_in,21,3,51,9,7,2021,14,15,2,14:15,SB
06f790595b91371ade81ac6efe4340e6,96,24,9/7/2021 14:15,LOOP 360LAKEWOOD,SB_out,195,10,47,9,7,2021,14,15,2,14:15,SB
3069f699754ae5d4595840fc6364bed2,97,24,9/7/2021 14:15,LOOP 360LAKEWOOD,SB_Rturn,13,1,42,9,7,2021,14,15,2,14:15,SB
b2920758923aab76ad15b44d6d3d2c37,1,1,9/7/2021 14:00,LAMARMANCHACA,NB_out,114,8,29,9,7,2021,14,0,2,14:00,NB
77731b4451d53bded00db62726262e9c,2,1,9/7/2021 14:00,LAMARMANCHACA,NB_in,114,5,35,9,7,2021,14,0,2,14:00,NB
b89d9473762e3970e67718a82539b1b6,3,1,9/7/2021 14:00,LAMARMANCHACA,SB_in,61,3,29,9,7,2021,14,0,2,14:00,SB
b59afa8250bceb77072e269c2d6b8b2f,4,1,9/7/2021 14:00,LAMARMANCHACA,SB_out,6,0,33,9,7,2021,14,0,2,14:00,SB
6cc5209e1d019509c2e9abe7de8a5736,30,10,9/7/2021 14:00,LamarBroken Spoke,Lane1,120,6,36,9,7,2021,14,0,2,14:00,Lane1
5ddf82542e5462f03c4f3ffdb8fab28f,31,10,9/7/2021 14:00,LamarBroken Spoke,Lane2,164,9,36,9,7,2021,14,0,2,14:00,Lane2
c50803bb73e559f795d1125c800d768f,32,10,9/7/2021 14:00,LamarBroken Spoke,Lane3,132,7,39,9,7,2021,14,0,2,14:00,Lane3
9764d31d3011619f4854665b7f792f53,33,10,9/7/2021 14:00,LamarBroken Spoke,Lane4,128,8,34,9,7,2021,14,0,2,14:00,Lane4
c7e2d018322d0d6f0ccb0db806aaa7b9,44,15,9/7/2021 14:00,Cesar ChavezBR Reynolds,EB_out,151,6,44,9,7,2021,14,0,2,14:00,EB
71132653b3ddab3bc17c2cc9a0383cc4,45,15,9/7/2021 14:00,Cesar ChavezBR Reynolds,EB_in,160,6,46,9,7,2021,14,0,2,14:00,EB
0078ef086a3d134028b7ef7878fe120a,46,15,9/7/2021 14:00,Cesar ChavezBR Reynolds,WB_in,117,5,44,9,7,2021,14,0,2,14:00,WB
bd3001eaf187490ccd60fdd27a216a97,47,15,9/7/2021 14:00,Cesar ChavezBR Reynolds,WB_out,145,7,44,9,7,2021,14,0,2,14:00,WB
497c2883a0f4993ae46f810521032f01,10,3,9/7/2021 14:00,LAMARSHOALCREEK,SB_out,71,3,34,9,7,2021,14,0,2,14:00,SB
8df605eccb14aa7e303c3d87dc1ae8a5,11,3,9/7/2021 14:00,LAMARSHOALCREEK,SB_in,128,6,32,9,7,2021,14,0,2,14:00,SB
2f1fa74931ea94c0fe6da2df6acedd45,12,3,9/7/2021 14:00,LAMARSHOALCREEK,NB_in,91,4,30,9,7,2021,14,0,2,14:00,NB
a2c0556dda32447d2acc545f3a747b4e,13,3,9/7/2021 14:00,LAMARSHOALCREEK,NB_out,81,4,27,9,7,2021,14,0,2,14:00,NB
9c0b819c809308448c6a7d94ce7fba2a,78,20,9/7/2021 14:00,CESAR CHAVEZIH 35 WSR,WB_out,108,9,24,9,7,2021,14,0,2,14:00,WB
98ce2ebcc65a228167f8e4523e971691,79,20,9/7/2021 14:00,CESAR CHAVEZIH 35 WSR,WB_in,78,6,27,9,7,2021,14,0,2,14:00,WB
34e72c0d62f0073f1d56555cb2b63257,80,20,9/7/2021 14:00,CESAR CHAVEZIH 35 WSR,EB_in,146,34,18,9,7,2021,14,0,2,14:00,EB
a978044aedc84852611830dcf46f38f5,81,20,9/7/2021 14:00,CESAR CHAVEZIH 35 WSR,EB_mid,126,13,21,9,7,2021,14,0,2,14:00,EB
db63c4bf4184657c67258559141ae4ba,82,20,9/7/2021 14:00,CESAR CHAVEZIH 35 WSR,EB_out,12,1,36,9,7,2021,14,0,2,14:00,EB
c1a75936ecbfea02cd3ac36081c79ca7,83,22,9/7/2021 14:00,LAMARCOLLIER,SB_out,70,3,35,9,7,2021,14,0,2,14:00,SB
3cdc5e4a3a179243893eacc0e1bbcef3,84,22,9/7/2021 14:00,LAMARCOLLIER,SB_in,204,10,36,9,7,2021,14,0,2,14:00,SB
763d206029dd3840a6fbe5f654bb5322,85,22,9/7/2021 14:00,LAMARCOLLIER,NB_in,153,8,36,9,7,2021,14,0,2,14:00,NB
3c60e65536ad69d658605779013f8b45,86,22,9/7/2021 14:00,LAMARCOLLIER,NB_out,117,6,33,9,7,2021,14,0,2,14:00,NB
ef90851848405d7e3797381f23277edb,87,23,9/7/2021 14:00,BURNETPALM WAY,SB_out,47,2,43,9,7,2021,14,0,2,14:00,SB
231ae0c81d51d90672f1878fc027f38a,88,23,9/7/2021 14:00,BURNETPALM WAY,SB_in,70,3,42,9,7,2021,14,0,2,14:00,SB
aa03fdacf0073bd84c58f5cbbd6aedb2,89,23,9/7/2021 14:00,BURNETPALM WAY,SB_Lturn,7,0,10,9,7,2021,14,0,2,14:00,SB
30069ce2144da5160fdf4b0200c90de6,90,23,9/7/2021 14:00,BURNETPALM WAY,NB_out,81,3,44,9,7,2021,14,0,2,14:00,NB
7801fc4641442d3b777dcd7e7e9446fd,91,23,9/7/2021 14:00,BURNETPALM WAY,NB_in,67,2,44,9,7,2021,14,0,2,14:00,NB
ee043f3453d8c8860bfaf290761a05e7,92,24,9/7/2021 14:00,LOOP 360LAKEWOOD,NB_out,185,9,44,9,7,2021,14,0,2,14:00,NB
90bdffc71f067c99d3d47a129662c5fa,93,24,9/7/2021 14:00,LOOP 360LAKEWOOD,NB_in,192,10,46,9,7,2021,14,0,2,14:00,NB
4752ac67340472baf7c213a691b75fed,94,24,9/7/2021 14:00,LOOP 360LAKEWOOD,SB_Lturn,157,7,51,9,7,2021,14,0,2,14:00,SB
54f6dc78fa6393463628710a9239beff,95,24,9/7/2021 14:00,LOOP 360LAKEWOOD,SB_in,1,0,11,9,7,2021,14,0,2,14:00,SB
5341b8e9cce8abab3ab6ff8324cdd930,96,24,9/7/2021 14:00,LOOP 360LAKEWOOD,SB_out,157,9,48,9,7,2021,14,0,2,14:00,SB
89b97e00788cd5a6c87400cd005b49e5,97,24,9/7/2021 14:00,LOOP 360LAKEWOOD,SB_Rturn,14,1,42,9,7,2021,14,0,2,14:00,SB
8eb0cd1e59deb5f200aa022df9667f2d,1,1,9/7/2021 13:45,LAMARMANCHACA,NB_out,114,6,31,9,7,2021,13,45,2,13:45,NB
72d078b06e0f25e4024709dbc7cced48,2,1,9/7/2021 13:45,LAMARMANCHACA,NB_in,126,6,33,9,7,2021,13,45,2,13:45,NB
97938dde94761ebe8bbf90f79ac00a43,3,1,9/7/2021 13:45,LAMARMANCHACA,SB_in,25,1,29,9,7,2021,13,45,2,13:45,SB
3c9bc79a6cb092caa0a9f05bdc9ac9c7,4,1,9/7/2021 13:45,LAMARMANCHACA,SB_out,5,0,26,9,7,2021,13,45,2,13:45,SB
04a25adc459613c65429d3b2d6ca0c41,30,10,9/7/2021 13:45,LamarBroken Spoke,Lane1,95,5,36,9,7,2021,13,45,2,13:45,Lane1
a77de41c1a60dde81a02634196b40953,31,10,9/7/2021 13:45,LamarBroken Spoke,Lane2,134,7,38,9,7,2021,13,45,2,13:45,Lane2
acf91b3f5b943acd4336c27a066f52cd,32,10,9/7/2021 13:45,LamarBroken Spoke,Lane3,157,8,37,9,7,2021,13,45,2,13:45,Lane3
e554fdd18b2f20601e5480d141016199,33,10,9/7/2021 13:45,LamarBroken Spoke,Lane4,88,7,33,9,7,2021,13,45,2,13:45,Lane4
f7797ddb81fe360c279f2e65c8dfa27a,44,15,9/7/2021 13:45,Cesar ChavezBR Reynolds,EB_out,153,6,43,9,7,2021,13,45,2,13:45,EB
66caff634257b1945e08ed19ad515ff9,45,15,9/7/2021 13:45,Cesar ChavezBR Reynolds,EB_in,160,7,44,9,7,2021,13,45,2,13:45,EB
c0c83d6dc5b2cd9e5fc6b287aee04524,46,15,9/7/2021 13:45,Cesar ChavezBR Reynolds,WB_in,135,5,44,9,7,2021,13,45,2,13:45,WB
e5ca1a6174d321f2cf4bdd4b65a1767f,47,15,9/7/2021 13:45,Cesar ChavezBR Reynolds,WB_out,158,7,44,9,7,2021,13,45,2,13:45,WB
1ac65eceb4faed154a9ab98f62df27ca,10,3,9/7/2021 13:45,LAMARSHOALCREEK,SB_out,82,4,34,9,7,2021,13,45,2,13:45,SB
30f066b2fb4958aa5acfe8854679f72d,11,3,9/7/2021 13:45,LAMARSHOALCREEK,SB_in,116,6,31,9,7,2021,13,45,2,13:45,SB
6b3a964148734caac0cdc9a26a455723,12,3,9/7/2021 13:45,LAMARSHOALCREEK,NB_in,95,5,31,9,7,2021,13,45,2,13:45,NB
